session_id,event_timestamp,event_type,userid,product_id,category_id
7e2f6d90-8c58-11ea-9598-000000000007,10/02/2016 02:20 PM,purchase,2df3cd2a5c57feeccf98a9eaaf01cc13,c8181e8e724bc31ef26d58c63f9898f7,relogios_presentes
7e2f6f12-8c58-11ea-a0ee-000000000002,09/24/2016 02:43 AM,add_to_cart,e8bae80b6c9c8ad014501172ca7c986e,0b2b7a2dbcdf63ca0044d9e9ef8aa4fa,eletrodomesticos
7e2f709c-8c58-11ea-878d-000000000005,12/24/2016 02:59 PM,purchase,42775a1870efc59d6e39e81adbd37740,4f687412e6805c3cfc9e0c5ec2f841e0,esporte_lazer
7e2f72d2-8c58-11ea-b60e-000000000009,11/03/2016 08:07 PM,purchase,ecdb04ab71b746dfc341eba4f70fe64f,8301e489165ea0f91dd987fafebbe58c,consoles_games
7e2f7462-8c58-11ea-b2e2-000000000002,09/06/2016 11:47 PM,remove_from_cart,801981edf3672d523b017f63a68fdda7,d0f72676f0ed67a7b87d62be93e614af,bebes
7e2f75f4-8c58-11ea-8ca6-000000000001,12/20/2016 05:11 PM,view,515e2ff4cde65f669e47393c5324b69d,d9293c1e73be790ec4534dfe249611ab,malas_acessorios
7e2f7778-8c58-11ea-83bd-000000000001,10/27/2016 10:27 AM,purchase,ee217a8abefaf7d9da9679cc6d42f242,176faef125e3675b4eeaa6083ada61e1,construcao_ferramentas_seguranca
7e2f7962-8c58-11ea-9a38-000000000003,11/11/2016 03:53 PM,add_to_cart,b8e531fc27d1abbe69022fc27589b3a1,57f68d17b05e574df89591b08dab6f6a,dvds_blu_ray
7e2f7af0-8c58-11ea-87f9-000000000001,09/13/2016 02:10 PM,add_to_cart,b1d8402502c16ac1fda54e0b6cd42549,3104dbf304c25fa1812a11ad924f8b57,pet_shop
7e2f7c78-8c58-11ea-81d5-000000000001,12/27/2016 02:36 AM,remove_from_cart,5eaea72cbd8dda40b6b7ac932be5c393,d568eba76717c34870be82a2e9a194cc,moveis_decoracao
7e2f7e02-8c58-11ea-bb47-000000000002,09/24/2016 11:38 PM,add_to_cart,c7ee731467a6da2fa41787bcb6ce05f6,4dfb5b21cf54e026b36472ea52d67e6d,eletrodomesticos
7e2f7f88-8c58-11ea-9515-000000000002,09/21/2016 03:31 AM,remove_from_cart,026cbd2abdef48032f42084a8ec122fe,4ca1bfda77dc7aef2433d6818bd53f08,utilidades_domesticas
7e2f8112-8c58-11ea-86d6-000000000001,11/25/2016 05:30 PM,remove_from_cart,4acd2f01ec378db9eca84598a4f4ab0c,23bcd6822a33df5534f9b290216eec1f,telefonia
7e2f829c-8c58-11ea-b8f6-000000000002,12/05/2016 01:50 PM,add_to_cart,7958e417392cc47d4c91b93ee0aeaa39,e27bda0525e1555db5e6941211cb33cf,informatica_acessorios
7e2f8424-8c58-11ea-b151-000000000002,12/29/2016 07:20 PM,view,2a44b08f77964b84b1a66fb5c436a223,d4fc5ba3bc5d9e1a43cff83f4c454184,beleza_saude
7e2f85b0-8c58-11ea-a887-000000000009,11/09/2016 02:47 AM,add_to_cart,c9c50e93a64b30608d9fc63f83a6ef19,a6a89796253a9c3777bf7ed7ebb5d9d4,fashion_bolsas_e_acessorios
7e2f8738-8c58-11ea-a48d-000000000007,11/26/2016 08:25 PM,purchase,bc0c9c6cb264837628cec0ce57cd91a6,d00c845d98a49bda7c00543fa86d2540,esporte_lazer
7e2f88c0-8c58-11ea-8184-000000000005,10/14/2016 06:48 AM,add_to_cart,70d29bf70411fdb29533d204f5b6f821,2202fbe16d5626431835d6000350cea3,papelaria
7e2f8a4a-8c58-11ea-9c6e-000000000004,09/27/2016 07:00 PM,view,91abec79c0b67e92c06abb4f10347e7e,69268ea255c0a531db56f066777fdcf1,telefonia
7e2f8bd0-8c58-11ea-a48d-000000000008,11/11/2016 02:14 AM,purchase,239237f358786f3f58304735a5ce87c0,577f102553175d51e571885be1347546,utilidades_domesticas
7e2f8d5e-8c58-11ea-bf09-000000000007,10/03/2016 05:51 PM,view,87212a59dab079c4b2609ae0dde3d9e8,e91bea61ea0d665e4c445d6461586e13,malas_acessorios
7e2f8ee8-8c58-11ea-ba32-000000000008,11/16/2016 01:12 PM,purchase,48169ee8d433f496c69a24151825857f,d37c472122b18add1612235b8d907eb8,telefonia
7e2f9080-8c58-11ea-a1c3-000000000009,11/03/2016 02:15 PM,purchase,279246d51b1893f587b029deda8c048c,18290697e1929309b3195d2931c91b09,esporte_lazer
7e2f9214-8c58-11ea-856f-000000000003,11/14/2016 09:38 PM,view,0335ba5113b08cc91e56660c92b370bd,9faa5e4f81da9a1b33f8d8f3ed90e89a,papelaria
7e2f93a6-8c58-11ea-b2d1-000000000003,09/25/2016 07:51 AM,remove_from_cart,c8e7201173fe31840a63f7e6b519d716,8fd57e95e8bf639d562620356071bc23,fashion_roupa_feminina
7e2f952e-8c58-11ea-b405-000000000004,10/01/2016 12:45 AM,remove_from_cart,877b95e5cf3befb670d923578f765b35,7d9f42ecf65ca91f7e28483c5008dc4b,bebes
7e2f96b0-8c58-11ea-854d-000000000000,11/11/2016 04:16 AM,add_to_cart,7bcb97218373e2350ffcedd3dbb879e1,1de1332e38dc2f575edfeae165edea4e,beleza_saude
7e2f9834-8c58-11ea-8738-000000000007,12/20/2016 02:36 AM,add_to_cart,ee244c97a7af81c9e54f576bd433b07d,081dc33e4b9964d2ffe752a977a29998,informatica_acessorios
7e2f99b4-8c58-11ea-a002-000000000007,11/19/2016 04:35 AM,remove_from_cart,bc36ecb96b70fc069c568bdc3a4c0307,eefbc932268cd0bdde377b3d8ecdacaa,cool_stuff
7e2f9b3a-8c58-11ea-b4de-000000000007,11/17/2016 10:17 PM,add_to_cart,038aa59fda83ef09082edd0718cd97ff,26065e1e41411e39b249500b750e0e8d,esporte_lazer
7e2f9cc2-8c58-11ea-aa5a-000000000000,12/15/2016 01:03 AM,view,b64d905e4718b7007eeb50d4c4eaf500,3c5559ffe829dd89665484c98f0c4e18,telefonia
7e2f9e4c-8c58-11ea-8e23-000000000008,09/12/2016 07:02 PM,view,4e5fd9f9e9b1d0f13e385284cfd57882,91c1df7de7a609fea82ba617a6ec2d6e,papelaria
7e2f9fd0-8c58-11ea-b5de-000000000009,09/29/2016 06:29 AM,purchase,49d1638db99abf0e8d8c03b9c15e869b,0e7216b12328bd161cda08ff05c857a4,relogios_presentes
7e2fa150-8c58-11ea-b729-000000000005,12/04/2016 05:36 PM,add_to_cart,a920cdc19a22af73b009c33354e5f442,97593959fc8ee0c67ac6c5a33fe61f4b,beleza_saude
7e2fa2d8-8c58-11ea-9ae1-000000000009,12/04/2016 02:16 PM,view,5eb1888cc45c693e7b815192e4f419a2,c9a723361582704a087fcf8bdbe4a460,bebidas
7e2fa45a-8c58-11ea-9c96-000000000007,10/20/2016 06:27 AM,purchase,ee3f0efcd36902c8e344d4f6775935b0,50046ff3c7e886839388c4532a5ba24f,consoles_games
7e2fa5da-8c58-11ea-8e89-000000000001,12/09/2016 09:16 PM,add_to_cart,1afe8a9c67eec3516c09a8bdcc539090,01b154ceb5457897eb28b9e549f28219,utilidades_domesticas
7e2fa75e-8c58-11ea-bd18-000000000007,11/25/2016 07:22 AM,add_to_cart,b2ce78a52d897c070fe846ceef56a773,90d0b33a310abf581b6eb73e4f40d0df,esporte_lazer
7e2fa8e6-8c58-11ea-b9c8-000000000000,09/23/2016 04:00 AM,remove_from_cart,8b5b9c0722d9af5673718d233a9c9421,2aae44062520332404c7c026b7cb03c1,papelaria
7e2faa6e-8c58-11ea-b3eb-000000000000,11/12/2016 02:16 AM,remove_from_cart,d3aa335c99a06c2ce4cdd19fcaf444d6,09b2a4f1ce3561a6562ffdccc0ca7c18,automotivo
7e2fabf6-8c58-11ea-ac6c-000000000000,10/11/2016 05:29 PM,add_to_cart,52bb5fa693affe0c16d28988440ce8e1,084e67a8fc02c8ac030154244701f1c5,informatica_acessorios
7e2fad78-8c58-11ea-bbb9-000000000000,09/15/2016 09:03 AM,add_to_cart,633431e9aedadd76153cb6a8153921c4,c5ad0e6b10f446cbb63f9c56fe47c3f1,bebes
7e2faefa-8c58-11ea-90a0-000000000003,09/27/2016 03:39 AM,add_to_cart,5c16287b152fc792ae436dfdd5f8e488,d01019ebab9a3f583fd32785518d8704,instrumentos_musicais
7e2fb088-8c58-11ea-8ae6-000000000008,12/06/2016 02:50 PM,remove_from_cart,15d17b993d1a4710e1d4b2718b2f1821,b950ee33f8e898131a41a874f72055dc,instrumentos_musicais
7e2fb210-8c58-11ea-9542-000000000002,10/02/2016 06:04 PM,purchase,d120c21be52a1136c423dad6a50a75a4,5ae29cafe81cdcf89058a7a6fa842b34,automotivo
7e2fb392-8c58-11ea-a586-000000000003,11/02/2016 03:07 AM,add_to_cart,9eb0710fbd7867880ac311cdc0234dbc,eefb750a45a4ba505ffd4813ecaf2b18,utilidades_domesticas
7e2fb514-8c58-11ea-9d1b-000000000002,10/11/2016 06:07 AM,purchase,febcf121404f8430f271a004c6d7b29c,dea837d4f3f30b541725d258c15e4ff1,brinquedos
7e2fb6a2-8c58-11ea-b3dd-000000000002,12/19/2016 08:29 PM,purchase,449da65ae37585389a511977df7c0cbc,0b82f8e74a871a1bcba36e9b14facd44,telefonia
7e2fb81e-8c58-11ea-aebd-000000000008,10/16/2016 04:01 PM,add_to_cart,2f708cc333cb0a71ba1a78b609e5a16e,be8c497ccf955e3f8817bbd38626ac29,esporte_lazer
7e2fb9a6-8c58-11ea-85d9-000000000007,12/21/2016 06:02 AM,remove_from_cart,3df5f3d6b4cbb719bc6d35ca6f601568,d016a1a4d0898c213be8443b0c99c784,utilidades_domesticas
7e2fbb2c-8c58-11ea-a98e-000000000001,12/07/2016 12:28 PM,view,e07998356beee5173909c8a6df66b48b,c615805546392ec3b8a20c6590c4d400,esporte_lazer
7e2fbca8-8c58-11ea-a43a-000000000005,09/20/2016 04:56 AM,view,66c15b77e666118d1fbbca1097c231b3,39efe0f8c8ddad17dd5430c500fb0b0f,esporte_lazer
7e2fbe30-8c58-11ea-bcb3-000000000002,12/15/2016 01:19 AM,view,dd19811f111cf44a0e3d97b617373301,ffa4ff381e25872b5bf85353ff7ab0c9,eletronicos
7e2fbfba-8c58-11ea-ab52-000000000007,10/29/2016 08:21 AM,purchase,4092d16344338702210bcb2373506159,ece9c80ade3287c14fb768839fc15389,beleza_saude
7e2fc148-8c58-11ea-b947-000000000004,10/17/2016 02:11 AM,add_to_cart,859b2f771c5e0f3874c59635a9829354,ad52cb93ae060c9bdd776831a915e94d,perfumaria
7e2fc2d0-8c58-11ea-91b4-000000000006,11/16/2016 09:34 AM,remove_from_cart,7cdfbe7202481c56a694a46f536baffb,4e9583016ceb715ac76fb39d1b288ff7,market_place
7e2fc454-8c58-11ea-9223-000000000009,12/28/2016 05:22 AM,add_to_cart,4d27341acd30a36bca39008ee9bb9050,20ed63974a9207895b4e56993e5a9a3c,moveis_decoracao
7e2fc5da-8c58-11ea-8ed5-000000000003,10/21/2016 12:32 AM,purchase,c8989858ca604ef323b30deed0422d02,be4759b234eb97ef5af31ef0ccd0498e,malas_acessorios
7e2fc764-8c58-11ea-a00e-000000000002,11/17/2016 12:21 PM,view,25cbfaec7f0205546df52d98b9d7008d,d07c0177e489e871713b83a518446ac7,brinquedos
7e2fc8ec-8c58-11ea-8a31-000000000008,11/06/2016 01:00 AM,view,2ef595d9d5d91d14a63abced93ab55e5,fd28b464cf1660a67606f7b48c8c38c6,cama_mesa_banho
7e2fca70-8c58-11ea-9e0c-000000000009,11/03/2016 08:12 PM,purchase,3bf32c05eb3a093e4eef1d4f3630d8b5,93709a210f8c878e1d9b12ff28580f2e,cama_mesa_banho
7e2fcbfa-8c58-11ea-ba44-000000000004,11/27/2016 04:43 AM,purchase,70c5df327b31188d6f5bebcb28da38d3,3570caaeaa3f5a1ae76392bb2b4155f9,esporte_lazer
7e2fcd80-8c58-11ea-bfa6-000000000006,10/29/2016 12:28 AM,view,6586420cfcd5cde6e764b531b51063f2,0d2c4fbee7db55f38a730f4dd40a9f81,casa_conforto
7e2fcf06-8c58-11ea-9ff1-000000000005,11/02/2016 05:08 AM,view,5cdc529a6c5a4e1608532af45ebced43,49cdb82f423618027a6526f52199e812,industria_comercio_e_negocios
7e2fd08c-8c58-11ea-8eef-000000000003,11/19/2016 09:41 AM,purchase,6e765b37aac4ad6454657b99574edd1a,5b951e54437768080925aabe01e24348,papelaria
7e2fd214-8c58-11ea-a4ba-000000000006,09/10/2016 09:12 PM,view,68fd1527d8a1e8739eab28f0688bc7bd,ce6ffea9f2a71228df7664c52f21450d,automotivo
7e2fd39a-8c58-11ea-a927-000000000002,12/07/2016 03:26 AM,add_to_cart,e8ea47ee27f388f989f2dcb0957d97cc,3f879754671b3c5cc288f787246b10a1,
7e2fd526-8c58-11ea-91d6-000000000008,12/30/2016 07:14 PM,view,84b105f64811531772a6ea55c14129a9,168b1b45c68037b0490157ee10540349,cama_mesa_banho
7e2fd6b6-8c58-11ea-8f24-000000000008,09/13/2016 11:06 AM,remove_from_cart,492275f120fd0402e55df89dafa24276,2ca577417c24f9ac43a02a55de095d32,esporte_lazer
7e2fd842-8c58-11ea-b576-000000000006,10/19/2016 06:11 AM,add_to_cart,839b4dc2602b8041b1593c8ad4c08682,d249f9dc99c68bbd2e4301672e0f97c5,informatica_acessorios
7e2fd9c8-8c58-11ea-b814-000000000006,10/12/2016 10:06 PM,purchase,da0ba2a9935bca5b4610b0e3bca9d3b4,5c8b2723686640aef19e22ebe3692795,cama_mesa_banho
7e2fdb4c-8c58-11ea-b705-000000000005,11/08/2016 09:59 PM,purchase,b5a4ed1c5f618f5676f65b765e7e7c37,44afebe5ba695261a126f43a4b29d814,eletroportateis
7e2fdcd2-8c58-11ea-a320-000000000001,10/23/2016 03:28 AM,purchase,eb48ab464500f361c68e031087e573cd,a1b71017a84f92fd8da4aeefba108a24,beleza_saude
7e2fde5a-8c58-11ea-9832-000000000006,10/21/2016 06:06 PM,purchase,9512f6c2d4c5fc7426cc9951329f8b20,aee9cd26256b232251c668f81a66a52e,ferramentas_jardim
7e2fdfe4-8c58-11ea-90ff-000000000008,11/26/2016 07:50 PM,add_to_cart,4c60fe3fdaef95d866f244636f242f2d,bd2c3709849255acdbf5855094cdaa01,perfumaria
7e2fe170-8c58-11ea-a5d4-000000000008,10/26/2016 01:12 AM,add_to_cart,827f3496ce3332b3f9ef6b5ea4ea4025,0ef0a1c6a3c510f3f81bde96f72121d1,malas_acessorios
7e2fe2f8-8c58-11ea-966c-000000000001,11/01/2016 03:43 AM,purchase,a250f613f6bcde8c736ed7d5e04c26b0,67bd616e1ba0d3d3e8545f3113b0140d,esporte_lazer
7e2fe488-8c58-11ea-983f-000000000009,12/30/2016 09:05 AM,purchase,cce44d7973c3c5d679d99616b5f50c91,cdc73b19516ca697a025b4e81ccb631b,relogios_presentes
7e2fe6d0-8c58-11ea-b3a2-000000000001,11/28/2016 04:42 AM,remove_from_cart,b8eff644a59838c6d4bb2db5b5e22d3f,0c8862859cb952ee81428f80dc8140d9,casa_construcao
7e2fe88c-8c58-11ea-9ab1-000000000007,10/17/2016 03:26 AM,remove_from_cart,d436bce514752338004b26a232f21008,e66b4ebb16777b24037fe7eda706add9,fashion_calcados
7e2fea0c-8c58-11ea-8648-000000000001,11/28/2016 05:36 PM,remove_from_cart,df0be7a0d523566ae05e9cd7ab862a68,430f4c8e02bd4e1fe6330c38689b54f3,moveis_decoracao
7e2feb92-8c58-11ea-b4f5-000000000003,09/17/2016 10:17 AM,purchase,d1957303e38faeb5118629ad84024cba,374137d89cb46d9debd574e31e6816b8,beleza_saude
7e2fed14-8c58-11ea-9458-000000000000,09/05/2016 07:57 PM,view,7289387e125fb55957fab19cf6049956,1c3fea589b8776930c3d5654c472ddb6,casa_conforto
7e2fee90-8c58-11ea-98b9-000000000006,12/06/2016 05:18 PM,add_to_cart,b9cef3a1417192dc00192bb252d3fcab,c95e9ae597964b2c2e37ed5c5fc378fc,
7e2ff00c-8c58-11ea-b806-000000000005,12/19/2016 06:18 AM,remove_from_cart,8f308e7e5aead948f03f2a0454e2a50a,4579e87cfe02f4b4eaabb298a254a5b9,esporte_lazer
7e2ff18c-8c58-11ea-978d-000000000005,10/01/2016 07:24 AM,add_to_cart,fe2218eead180310317b543edf415e2b,6abb8f3aa658704b9845176c7ff453c8,brinquedos
7e2ff30c-8c58-11ea-9139-000000000009,11/01/2016 04:07 PM,add_to_cart,3e71f7d5a2ebcfe9ec526be2f88fe747,13b347f712ed4697097275485483326c,relogios_presentes
7e2ff48a-8c58-11ea-a8de-000000000001,10/14/2016 02:07 PM,remove_from_cart,3e5f38e2c9b854ebada680e510dda33e,f207b010add19c1090a2c248d30a0c30,esporte_lazer
7e2ff600-8c58-11ea-ae1e-000000000002,11/28/2016 03:13 AM,purchase,3acc27e263c06640d5504a78eb14b9f4,1cf4209f5358de32c5cae2c2dbb84aed,relogios_presentes
7e2ff77a-8c58-11ea-9743-000000000008,11/03/2016 11:34 PM,view,145cba40226b02961dd54c77dbcbf17f,dff088846d1141979916ce5c7a4c1d52,consoles_games
7e2ff8fe-8c58-11ea-a07c-000000000000,10/20/2016 08:49 AM,add_to_cart,678d9fab75387a33fd858264e25a7530,542631a181ee1e3bf2b774a7c5344102,artigos_de_festas
7e2ffa82-8c58-11ea-a21a-000000000007,12/12/2016 04:56 PM,add_to_cart,353074c9222c4f0d0e1ef8336bc77447,9ac1378f05cd222b3fb34a3cccc626c7,construcao_ferramentas_construcao
7e2ffbfa-8c58-11ea-9802-000000000000,09/29/2016 12:43 PM,purchase,e67cb1a64f6d90b3b8b9c78cdfe91dca,f9417fcaab540423270d3f693b9944c2,market_place
7e2ffd7e-8c58-11ea-a5bb-000000000009,12/24/2016 01:10 PM,remove_from_cart,fb8b676e8673ddd7d4e235130ec65362,d60ad4f168fafa0a30d6d5f03b6b7572,utilidades_domesticas
7e2ffefa-8c58-11ea-a595-000000000003,10/04/2016 11:03 PM,remove_from_cart,2e8ff3002ea6077d8b4b45f771612d3a,9695ef7fc6824ad30eb18ab61ecf906a,beleza_saude
7e300078-8c58-11ea-b847-000000000003,09/15/2016 01:56 PM,view,943d405ed7c850846c11db9ca8aa2de1,19998f21eb0c32c91d5530613a490f41,bebes
7e3001f0-8c58-11ea-8244-000000000003,09/10/2016 01:32 AM,remove_from_cart,d38229647c61a836c961b3c045c42a2b,927a7ee2d74e3a1123047f40b42fcc09,brinquedos
7e300374-8c58-11ea-8ca6-000000000005,12/02/2016 07:01 AM,purchase,adaf66d6338b6afdcf83c0f35a29aacb,84cdff92b3a55fc67a2b0bbdae9b57bf,perfumaria
7e3004ee-8c58-11ea-8013-000000000005,10/13/2016 01:07 AM,purchase,ed3b4bf8fe2ca7ef257fb7f7c856f2be,176faef125e3675b4eeaa6083ada61e1,brinquedos
7e30066e-8c58-11ea-bf20-000000000006,09/25/2016 04:12 PM,view,954a6423f0d2b7bea00783fe754b7d09,6255356ea20f71ebc7015ca970718bb6,beleza_saude
7e3007e6-8c58-11ea-b969-000000000000,12/12/2016 03:03 PM,remove_from_cart,75d14995c7fd07f2b9b0410b42f7a155,8b6a57fbcf171e0a44f97af7af858939,brinquedos
7e300964-8c58-11ea-8ac1-000000000005,09/11/2016 01:10 PM,purchase,e5fbe24aa488ae15c28edef16efd1a4c,0f80ccf7348ba5bda717ff8fadf34552,brinquedos
7e300ae4-8c58-11ea-8df9-000000000009,10/23/2016 06:37 AM,view,56c4226c4e5c136eefa7fa8e992c1875,c6e513054b982283c1cbbb2a45d02d83,utilidades_domesticas
7e300c64-8c58-11ea-b14f-000000000007,11/21/2016 07:49 AM,purchase,7202f447b2ce41c395dffa31dfbe4351,21d7610668a41f5ef8f24bfa0e13b315,esporte_lazer
7e300de2-8c58-11ea-807d-000000000004,09/30/2016 08:38 AM,view,629f877340ef90d6baa875e57961fa19,0314706dab9f01188f5cab6878b8f9b4,malas_acessorios
7e300f68-8c58-11ea-bf47-000000000003,09/21/2016 02:12 AM,purchase,0413010c14c0551c7377780fef01eaf5,ad53b56bfd80cb8adc160a3deaa239b9,beleza_saude
7e3010f0-8c58-11ea-a2f4-000000000004,09/08/2016 06:46 AM,purchase,b443dcc8f15d5f0ca85a5ef3797ea38f,867dda95bbba37fe56fa288449fa122f,automotivo
7e301274-8c58-11ea-924b-000000000008,09/20/2016 05:42 PM,remove_from_cart,89826e838207100cbb653011a5756080,ec360a89366f33dc9b8de9fcf67a57d9,informatica_acessorios
7e3013f0-8c58-11ea-8225-000000000004,12/27/2016 05:01 PM,purchase,bb91a87e6f70b1bc048ac871f664acec,5003ff32113b7b59ff731227f2681fbc,musica
7e3015a8-8c58-11ea-a51d-000000000003,09/19/2016 07:19 AM,remove_from_cart,82411b1c1ae5e8a58300099f7792f72a,6c0163ecd7df58f4240f9a83ca6079c7,cool_stuff
7e30172c-8c58-11ea-8d3c-000000000002,09/24/2016 01:34 AM,view,ec170a8e4083fdeb7cc95a413b6a9e12,74e901ea4caa0b0488e8350431c558e9,esporte_lazer
7e3018b0-8c58-11ea-97ab-000000000009,12/22/2016 09:29 PM,remove_from_cart,5cec9498555333d107bea6a6ccd9e2f9,f6a00327e33d86dea4cd7175577dd8b9,informatica_acessorios
7e301a34-8c58-11ea-8233-000000000007,11/15/2016 01:57 PM,purchase,4e8d3debc47ec183ad422f2f04a39381,ccf965dc2dedc243ce245610ffcc1e6b,moveis_decoracao
7e301bb6-8c58-11ea-9fd4-000000000009,09/17/2016 11:09 AM,add_to_cart,ca9d6522ba10b57d739f4ab202535b3b,57c406b73a01242b1d0bd1bcae6d7cc8,cama_mesa_banho
7e301d30-8c58-11ea-a9a4-000000000005,11/09/2016 11:40 AM,remove_from_cart,ce94171f740302491e9c6f36626e5354,ada916969296efb7a3f68cced80f60b8,papelaria
7e301eb6-8c58-11ea-ba16-000000000004,12/23/2016 01:39 PM,view,dbb1d26faf76c199b739edd9d8847a00,a45ce07b9fbd59f065c8fa0c0361506e,eletronicos
7e302038-8c58-11ea-880f-000000000009,11/08/2016 02:06 PM,remove_from_cart,30fbea743f55c0f1d3090e9774a3d6ca,8b502ca34e28d30605bc667b965b6abf,telefonia
7e3021ba-8c58-11ea-9124-000000000003,12/03/2016 08:31 AM,add_to_cart,a322df321383c6c340fa14a4a87252da,6debe62ce3828652a75c52d11bb012e7,ferramentas_jardim
7e302334-8c58-11ea-b035-000000000005,11/25/2016 12:59 AM,remove_from_cart,44131c9072bf84712a273a3f8c8a1081,c412b0618351955b3643d844e914ab1b,esporte_lazer
7e3024b0-8c58-11ea-80ab-000000000007,09/18/2016 04:30 AM,remove_from_cart,02060b47874e560f104dad93ae22e6f1,adef273b1a927ad364e14a52e7f4ce2c,fashion_bolsas_e_acessorios
7e302630-8c58-11ea-b03b-000000000007,12/20/2016 08:39 AM,purchase,04825cf7799fbea0fd7e9e3d33187429,28e84464cd1bbb430b6394a555573df8,telefonia_fixa
7e3027b6-8c58-11ea-8c65-000000000000,11/15/2016 06:41 PM,view,97fcee340b3932c2884ef7a9305d3b05,12667a519a4a3094eab02f5841b07409,papelaria
7e302934-8c58-11ea-9f01-000000000005,12/19/2016 01:52 AM,purchase,194e5864217a3571944250937dec0a41,cbe952607a2215211502095c631ea179,perfumaria
7e302ab0-8c58-11ea-92fe-000000000000,12/21/2016 02:40 PM,view,3df704f53d3f1d4818840b34ec672a9f,06b6d4805b3659e45575c03e57cef6fb,beleza_saude
7e302c34-8c58-11ea-8b6d-000000000002,10/07/2016 11:03 PM,add_to_cart,1a7a79d7a95b83ab82bf34f68f0896ff,421d4110757e678b219c4ecb3832a7f3,fashion_calcados
7e302db0-8c58-11ea-b702-000000000003,11/03/2016 12:49 PM,view,b3e091c31147aa119a2679a245a4fd9f,35488a9242f4aa7f9f5c3580f1243512,cama_mesa_banho
7e302f34-8c58-11ea-9e22-000000000004,09/28/2016 10:33 AM,purchase,987b15cf895b62d1fe337652f44f802f,949e2d53ce148a06e79f6dc7fdc2b045,automotivo
7e3030b0-8c58-11ea-b930-000000000005,10/13/2016 11:32 PM,remove_from_cart,d6569f2077c6ca847fbab125d0d47837,d2797d29d3fe4ed73ad93ecbca2ce7c8,esporte_lazer
7e30322c-8c58-11ea-b4a1-000000000005,11/15/2016 06:52 AM,purchase,0ac70273f5c48c825a5af97661eee95b,dbe30cd7571498ff45963ea671014c6a,fashion_underwear_e_moda_praia
7e3033a8-8c58-11ea-8fd5-000000000001,12/17/2016 04:20 PM,remove_from_cart,451ac8c45d5de89e09a153692b248176,4f0c6229d5ce73d86039d4887f52f8ff,brinquedos
7e303526-8c58-11ea-9e68-000000000006,09/12/2016 08:49 AM,purchase,335f6adf170fc79daf3d75393afd97e8,5d096ee78b3150e1dcab797e13884824,construcao_ferramentas_construcao
7e3036a4-8c58-11ea-bf79-000000000008,10/03/2016 02:07 AM,remove_from_cart,1fb495930adb9f2a8dc5b88a0f925717,2feb7008fdbbf5e65a885a1e5fbd49d1,malas_acessorios
7e303822-8c58-11ea-ab09-000000000003,10/25/2016 07:56 AM,view,1033b4922196d44bddafa67bdd942a8d,37108281cfb6d9fa07baf471f27eed76,cama_mesa_banho
7e3039a4-8c58-11ea-8bb3-000000000000,11/14/2016 09:56 PM,view,2947b1f5493e916b287414dc93e1e6b0,39478306951bbc2bdafa47682ce2ea10,fashion_bolsas_e_acessorios
7e303b26-8c58-11ea-8aff-000000000009,12/14/2016 07:04 PM,remove_from_cart,88f2b6eee4e03ef7a4278dcd98011a91,d6fcbd88428353e7eb9584e8cc51afc0,moveis_decoracao
7e303ca4-8c58-11ea-a356-000000000003,12/09/2016 04:26 AM,remove_from_cart,d59d343c11fe1e3a6ef3fe56f1729f52,f713c90e84b1bf2e157637d63fe09a68,casa_construcao
7e303e26-8c58-11ea-8bd7-000000000004,10/08/2016 04:32 PM,remove_from_cart,090c54303fddc5393a9386f0ce454d62,4615c086d05b264e9ff7004fcb515e37,telefonia
7e303fae-8c58-11ea-9a7f-000000000006,09/15/2016 02:26 AM,remove_from_cart,a63d4ed214b0406558f633a39c61bac4,5eb564652db742ff8f28759cd8d2652a,informatica_acessorios
7e304130-8c58-11ea-8f57-000000000007,10/17/2016 03:41 PM,remove_from_cart,97b5f2f6aafce8ce852721e5458caa49,674d9e3c3964c35239687c920b19a307,beleza_saude
7e3042b4-8c58-11ea-b1e9-000000000009,09/10/2016 07:52 PM,add_to_cart,e7a0f485bcf6d7a609621d5cb5adab3e,ba5242745293e2e3d5669f14a9ed0c5c,cama_mesa_banho
7e304436-8c58-11ea-a124-000000000004,10/08/2016 10:19 PM,remove_from_cart,db374e4b74d15c33cc6685590db89d40,d9d3c966af100aeb7047ac8b59a70d4c,telefonia
7e3045ba-8c58-11ea-b7d6-000000000003,12/14/2016 01:46 AM,purchase,29f183d61198775ba0e125f929331fb4,ab9730d0380f2a4bb056dbed9417478a,beleza_saude
7e304746-8c58-11ea-b9a0-000000000006,09/24/2016 08:36 PM,purchase,e14fffe9e8a1c37261430c6f9c7a96b1,ead9ade61e81ab9e26d83640c3164e76,ferramentas_jardim
7e3048c0-8c58-11ea-b547-000000000000,09/07/2016 01:57 AM,view,226b95c7c8f8587f805a7c0c809e5170,80e8fdeeef442f075fbc30aea71f0d3f,fashion_bolsas_e_acessorios
7e304a34-8c58-11ea-a832-000000000008,12/04/2016 09:42 AM,purchase,9b8a332e088c71b5728c58a94fd97dfd,f1bc55c22d7212dbec2c6d63e38f577e,moveis_escritorio
7e304bb0-8c58-11ea-81c3-000000000003,10/27/2016 11:20 AM,add_to_cart,2916d07c039abec3c61650db8f0cf02d,c114238800e5e8d0b33db49075fcd144,eletronicos
